"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","gene_symbol","ensembl_id","feature_num"
5.63274464369517e-19,0.796776832041979,0.305,0.127,8.71892543397575e-15,"10","Feature19587","Vcan",NA,19587
6.38169138511875e-19,0.63474392590439,0.716,0.518,9.87822009502531e-15,"10","Feature19060","Tsc22d1",NA,19060
1.61053582160965e-18,0.7850771996011,0.659,0.466,2.49294839826958e-14,"10","Feature15873","Rpl18a",NA,15873
1.76755244875172e-18,0.703518500062524,0.547,0.333,2.73599443542279e-14,"10","Feature4348","Crip2",NA,4348
1.85153939398012e-18,1.39924356670782,0.323,0.156,2.86599782794182e-14,"10","Feature27","1110032A03Rik",NA,27
2.45694543365566e-18,0.591837165857794,0.837,0.738,3.80310583675559e-14,"10","Feature3143","Canx",NA,3143
2.82140262402266e-18,1.47110999824917,0.29,0.132,4.36724912172467e-14,"10","Feature11586","Mxi1",NA,11586
3.13023265257109e-18,1.69005772434563,0.257,0.11,4.84528712291479e-14,"10","Feature2606","B9d1",NA,2606
3.6191925408856e-18,0.930741922640609,0.492,0.289,5.60214813403683e-14,"10","Feature15894","Rpl36",NA,15894
3.70030785926796e-18,1.09080872153347,0.269,0.112,5.72770653536087e-14,"10","Feature3855","Chpt1",NA,3855
3.7866377232555e-18,0.997214164924326,0.408,0.212,5.86133653182719e-14,"10","Feature15880","Rpl24",NA,15880
4.77169705020732e-18,0.74753877011904,0.353,0.169,7.38610986401591e-14,"10","Feature1523","Adamts1",NA,1523
5.00705795804094e-18,1.26469227480593,0.329,0.16,7.75042501325158e-14,"10","Feature5327","Dtna",NA,5327
1.59090373068713e-17,0.770554762141719,0.65,0.443,2.46255988473061e-13,"10","Feature14115","Pgrmc1",NA,14115
2.04227414383979e-17,1.07814870521254,0.278,0.12,3.16123614724961e-13,"10","Feature18920","Trib1",NA,18920
2.24200039812468e-17,0.335256162454854,0.263,0.107,3.47039241625719e-13,"10","Feature3954","Cldn10",NA,3954
4.41940382394114e-17,1.15724275179623,0.399,0.222,6.84079517907848e-13,"10","Feature2162","Arhgap5",NA,2162
4.42107030320709e-17,0.994389698196666,0.483,0.289,6.84337472233425e-13,"10","Feature1572","Add3",NA,1572
5.25529479898e-17,0.968938079466783,0.514,0.326,8.13467081934115e-13,"10","Feature15958","Rps4x",NA,15958
6.01957648094517e-17,1.12811823717481,0.323,0.159,9.31770243485503e-13,"10","Feature2939","Btg1",NA,2939
6.70371752477463e-17,1.27857196726722,0.35,0.183,1.03766843565986e-12,"10","Feature15866","Rpl12",NA,15866
8.9837501193749e-17,1.23159866975591,0.405,0.232,1.39059468097804e-12,"10","Feature19101","Tspan6",NA,19101
9.51071433425521e-17,1.07095472351916,0.477,0.301,1.47216347179936e-12,"10","Feature1981","Anp32e",NA,1981
1.17012423242847e-16,0.48908841110098,0.269,0.112,1.81123529937603e-12,"10","Feature8629","Hspb1",NA,8629
3.30041082799557e-16,1.15401214973832,0.35,0.185,5.10870592065433e-12,"10","Feature14284","Pkig",NA,14284
4.0170672779714e-16,0.534018852542066,0.764,0.61,6.21801843957194e-12,"10","Feature15087","Ptma",NA,15087
4.56242605612829e-16,0.994991090046885,0.514,0.35,7.06217929228098e-12,"10","Feature14166","Phpt1",NA,14166
5.27041091170367e-16,0.508639623989076,0.876,0.8,8.1580690502261e-12,"10","Feature4919","Ddx5",NA,4919
8.85848072895732e-16,0.653810672851752,0.356,0.179,1.3712042320353e-11,"10","Feature8717","Ier5",NA,8717
9.91716877370063e-16,0.855757806583376,0.384,0.21,1.53507855448112e-11,"10","Feature6661","Gas6",NA,6661
1.13954929840868e-15,1.0448123135064,0.538,0.381,1.76390835900679e-11,"10","Feature8237","Hcfc1r1",NA,8237
1.41748378748483e-15,1.47211725564004,0.281,0.137,2.19412315464777e-11,"10","Feature17618","Ssbp3",NA,17618
1.44141250606702e-15,1.22858256019081,0.338,0.18,2.23116241814114e-11,"10","Feature1454","Actg1",NA,1454
1.82172656130148e-15,0.617666911000765,0.55,0.346,2.81985054423856e-11,"10","Feature19062","Tsc22d3",NA,19062
1.94027335880278e-15,1.56173050407697,0.287,0.145,3.00334913209082e-11,"10","Feature479","2610301B20Rik",NA,479
2.39530936242088e-15,0.904229468837422,0.45,0.269,3.70769936209128e-11,"10","Feature14645","Ppp1r15a",NA,14645
2.95942856860737e-15,0.743231362749371,0.586,0.398,4.58089948134735e-11,"10","Feature14600","Ppia",NA,14600
3.76864691690498e-15,1.52432197737397,0.308,0.16,5.83348856267722e-11,"10","Feature4790","Dalrd3",NA,4790
4.35348256605202e-15,0.79277698877466,0.423,0.238,6.73875566399192e-11,"10","Feature15934","Rps12",NA,15934
5.8331819752298e-15,0.414791159187242,0.671,0.499,9.02918237945821e-11,"10","Feature4048","Clu",NA,4048
7.46393984539285e-15,0.887752139182405,0.562,0.406,1.15534324866836e-10,"10","Feature15872","Rpl18",NA,15872
8.79037941606798e-15,0.972253574667839,0.393,0.228,1.36066282981316e-10,"10","Feature16260","Sdc2",NA,16260
9.38027751662317e-15,0.914538737249694,0.329,0.169,1.4519731567981e-10,"10","Feature426","2310022B05Rik",NA,426
1.37915682864931e-14,1.2783154430979,0.323,0.174,2.13479685506626e-10,"10","Feature6706","Gclm",NA,6706
1.8418470620098e-14,0.543562912282384,0.792,0.645,2.85099506728497e-10,"10","Feature10079","Luc7l3",NA,10079
2.3002264546267e-14,0.882325871496091,0.438,0.26,3.56052052911666e-10,"10","Feature15940","Rps17",NA,15940
1.2025555868229e-13,0.746288743469438,0.375,0.21,1.86143579284316e-09,"10","Feature4479","Ctnna1",NA,4479
1.33369827566848e-13,0.736442227109175,0.502,0.328,2.06443156090724e-09,"10","Feature2640","Basp1",NA,2640
1.55966298502012e-13,1.09427578652562,0.353,0.199,2.41420233451265e-09,"10","Feature15905","Rpl5",NA,15905
5.13699033740176e-13,1.39478545357806,0.293,0.158,7.95154734326418e-09,"10","Feature8445","Hmgb3",NA,8445
6.42206490562041e-13,0.899411298106777,0.302,0.159,9.94071426740984e-09,"10","Feature10160","Maff",NA,10160
6.75108757855518e-13,0.269815923115665,0.991,0.946,1.04500084628456e-08,"10","Feature3107","Calm1",NA,3107
6.91912744723712e-13,0.261583292012695,0.846,0.571,1.07101173755783e-08,"10","Feature7834","Gpm6b",NA,7834
7.38926202629108e-13,1.2873035739721,0.35,0.211,1.1437838690496e-08,"10","Feature1485","Acyp2",NA,1485
1.44536706534417e-12,1.36234294504748,0.272,0.142,2.23728368044623e-08,"10","Feature20757","Zhx1",NA,20757
1.62042223270481e-12,0.674930499835791,0.662,0.547,2.50825157400378e-08,"10","Feature17607","Srsf5",NA,17607
1.93789581954768e-12,1.2333915540137,0.266,0.139,2.99966893907785e-08,"10","Feature10550","Miat",NA,10550
2.1993719908518e-12,1.43203428112072,0.266,0.14,3.4044079046395e-08,"10","Feature18612","Tmem29",NA,18612
2.84948020817665e-12,0.712428996549682,0.338,0.182,4.41071041423664e-08,"10","Feature11942","Nfia",NA,11942
3.08889109980384e-12,0.949913367472148,0.474,0.328,4.78129453338637e-08,"10","Feature15400","Rbbp7",NA,15400
3.99404807042831e-12,0.444582456355634,0.813,0.735,6.18238700821598e-08,"10","Feature17355","Son",NA,17355
4.71651605837143e-12,0.934569666058963,0.378,0.227,7.30069520675314e-08,"10","Feature15960","Rps6",NA,15960
4.87349648969724e-12,0.860441076692481,0.523,0.386,7.54368521640237e-08,"10","Feature3357","Ccdc85b",NA,3357
6.10003650946899e-12,1.17212242243197,0.366,0.228,9.44224651300705e-08,"10","Feature9040","Irs2",NA,9040
6.18452383721171e-12,0.695811121223482,0.583,0.411,9.57302444762001e-08,"10","Feature18838","Tpi1",NA,18838
6.19959253602527e-12,0.982980986404241,0.278,0.145,9.59634928651352e-08,"10","Feature5366","Dusp6",NA,5366
6.38499821930469e-12,0.884726982559091,0.423,0.268,9.88333874366173e-08,"10","Feature15939","Rps16",NA,15939
1.01008125027765e-11,1.08586568862115,0.378,0.24,1.56350476730477e-07,"10","Feature1281","Abat",NA,1281
1.01798971558914e-11,1.06805117351085,0.251,0.127,1.57574628076043e-07,"10","Feature11987","Ninj1",NA,11987
1.07431544119944e-11,0.483914523806011,0.782,0.674,1.66293287143261e-07,"10","Feature9165","Jund",NA,9165
1.21221357426629e-11,1.07923278903502,0.263,0.137,1.87638539160679e-07,"10","Feature5175","Dnajc1",NA,5175
1.3642503709864e-11,0.814893768144711,0.438,0.28,2.11172314924985e-07,"10","Feature15974","Rpsa",NA,15974
1.4675572494189e-11,0.769879755760279,0.438,0.282,2.27163186637552e-07,"10","Feature5473","Ech1",NA,5473
1.48691234914735e-11,0.663711524727483,0.489,0.325,2.30159162524518e-07,"10","Feature6125","Fau",NA,6125
1.58380203581605e-11,0.82179487267087,0.381,0.23,2.45156717123966e-07,"10","Feature1780","Aldh2",NA,1780
1.70848596913314e-11,1.26086458447675,0.272,0.146,2.64456543162118e-07,"10","Feature4221","Coq10b",NA,4221
2.04099630873587e-11,0.887307333067436,0.353,0.208,3.15925818629225e-07,"10","Feature8455","Hmgn5",NA,8455
2.1471658023636e-11,0.86464846983831,0.511,0.375,3.32359794547862e-07,"10","Feature2214","Arl3",NA,2214
2.36871369110245e-11,0.839364371778083,0.447,0.294,3.66653192245748e-07,"10","Feature15874","Rpl19",NA,15874
3.57268409464175e-11,0.932986864574916,0.414,0.274,5.53015771009597e-07,"10","Feature20215","Xrn2",NA,20215
6.01849785950523e-11,0.405553042614769,0.861,0.776,9.31603283672814e-07,"10","Feature15973","Rps9",NA,15973
7.13126504592182e-11,0.772048490747249,0.462,0.311,1.10384851645824e-06,"10","Feature4814","Dbp",NA,4814
7.13365893443313e-11,1.01485944218184,0.308,0.175,1.1042190664609e-06,"10","Feature17568","Srf",NA,17568
7.17807951527604e-11,0.471894968225476,0.456,0.293,1.11109492816958e-06,"10","Feature16152","Sat1",NA,16152
7.22734650041899e-11,0.867021581225564,0.35,0.211,1.11872096479986e-06,"10","Feature19207","Tubb2b",NA,19207
1.03179831838048e-10,0.994718972344319,0.375,0.24,1.59712061702115e-06,"10","Feature16011","Rsf1",NA,16011
1.6880861294513e-10,0.686977224090195,0.634,0.478,2.61298851977767e-06,"10","Feature14985","Psip1",NA,14985
2.03131371228529e-10,0.775814215143216,0.353,0.212,3.1442704952464e-06,"10","Feature15138","Pttg1",NA,15138
2.19649683593358e-10,0.594568311957374,0.61,0.46,3.39995745234159e-06,"10","Feature15950","Rps25",NA,15950
2.22188639132636e-10,0.933956781390222,0.341,0.209,3.43925794513408e-06,"10","Feature16537","Sh3bgrl",NA,16537
2.34098102664561e-10,0.96999628966031,0.284,0.159,3.62360453114474e-06,"10","Feature3152","Capn2",NA,3152
2.5908308799539e-10,1.14756539826945,0.308,0.185,4.01034711908065e-06,"10","Feature17601","Srsf10",NA,17601
2.63740607014284e-10,0.675704860245386,0.396,0.249,4.08244085597411e-06,"10","Feature16991","Slc6a6",NA,16991
2.9833645474916e-10,1.08550485453946,0.35,0.222,4.61794998306225e-06,"10","Feature15895","Rpl36a",NA,15895
3.65906974578847e-10,0.828036638236869,0.369,0.235,5.66387405950597e-06,"10","Feature5653","Elof1",NA,5653
4.70348770023028e-10,1.03078402475918,0.254,0.137,7.28052861118645e-06,"10","Feature2314","Asf1a",NA,2314
7.00261205631317e-10,0.575747080473824,0.574,0.428,1.08393432019672e-05,"10","Feature11277","Morf4l1",NA,11277
7.48667854438207e-10,0.840411322402759,0.314,0.183,1.1588629718849e-05,"10","Feature7754","Gng5",NA,7754
7.49619677006947e-10,1.013759833669,0.311,0.189,1.16033629803905e-05,"10","Feature12385","Oat",NA,12385
1.20100969208558e-09,0.817695864499567,0.489,0.369,1.85904290237927e-05,"10","Feature17628","Ssr3",NA,17628
1.31158144776644e-09,0.554988244591152,0.662,0.558,2.03019692299767e-05,"10","Feature16475","Sf3b2",NA,16475
1.37277853913912e-09,0.560954842250375,0.565,0.444,2.12492390073344e-05,"10","Feature13692","Pabpn1",NA,13692
1.4125114683623e-09,0.555320449118958,0.438,0.283,2.186426501878e-05,"10","Feature9675","Lamp2",NA,9675
2.33565972616353e-09,0.613488259382999,0.263,0.146,3.61536769012852e-05,"10","Feature6606","Gadd45b",NA,6606
2.61083617735756e-09,0.594471183661899,0.607,0.513,4.04131331893178e-05,"10","Feature15912","Rplp0",NA,15912
2.67738130670302e-09,0.675924216453881,0.48,0.342,4.14431852464561e-05,"10","Feature18862","Tpt1",NA,18862
3.93292743965292e-09,0.807434936985999,0.459,0.338,6.08777838383875e-05,"10","Feature16374","Serf2",NA,16374
6.51055445471197e-09,1.02143730574766,0.338,0.222,0.000100776872404487,"10","Feature15815","Rnh1",NA,15815
6.84868106937112e-09,0.596732423616001,0.656,0.564,0.000106010734272796,"10","Feature17452","Spcs2",NA,17452
7.54771034229738e-09,0.573022865612201,0.61,0.504,0.000116831008388421,"10","Feature18806","Tomm7",NA,18806
7.8895891929533e-09,0.804589487455089,0.284,0.167,0.000122122951117724,"10","Feature15884","Rpl28",NA,15884
7.90036831719762e-09,1.12461209104046,0.257,0.149,0.000122289801181902,"10","Feature4377","Cry2",NA,4377
9.38319697582562e-09,0.643551251235423,0.251,0.138,0.000145242505988805,"10","Feature5696","Enho",NA,5696
1.02941489145466e-08,0.908101219102616,0.347,0.233,0.000159343131048267,"10","Feature6516","Fuca1",NA,6516
1.03093536476164e-08,1.02792580105414,0.269,0.161,0.000159578485111455,"10","Feature8311","Hexim1",NA,8311
1.05768484839359e-08,0.871369360647003,0.42,0.31,0.000163719037682844,"10","Feature6856","Glo1",NA,6856
1.10010027599343e-08,0.896858339124057,0.302,0.185,0.000170284521721023,"10","Feature387","2010204K13Rik",NA,387
1.32070096161598e-08,0.78170213400961,0.456,0.336,0.000204431301848537,"10","Feature13936","Pdcd4",NA,13936
1.40470396448788e-08,0.285133123874751,0.87,0.813,0.000217434126663079,"10","Feature15936","Rps14",NA,15936
1.98131330868404e-08,0.460080380748395,0.604,0.484,0.000306687487051203,"10","Feature15623","Rhob",NA,15623
2.03016069666103e-08,0.706599065360962,0.302,0.181,0.00031424857423616,"10","Feature6647","Gapdh",NA,6647
2.20982894711055e-08,0.587387482094521,0.281,0.16,0.000342059422723241,"10","Feature10479","Metrn",NA,10479
2.55940982717657e-08,1.05571980757305,0.329,0.222,0.000396171047148662,"10","Feature5666","Emd",NA,5666
2.73330533831731e-08,1.01213892017766,0.284,0.176,0.000423088333318137,"10","Feature13593","Ormdl3",NA,13593
2.92671954120861e-08,0.658839130584602,0.26,0.147,0.000453026917783681,"10","Feature8444","Hmgb2",NA,8444
2.99965723365185e-08,0.934930136355965,0.302,0.191,0.000464316943196971,"10","Feature18954","Trim37",NA,18954
3.61603286760735e-08,1.12681118197065,0.254,0.152,0.000559725727576941,"10","Feature13813","Pcbd2",NA,13813
3.6879743311221e-08,0.530368442916431,0.656,0.552,0.00057086154671439,"10","Feature18062","Tax1bp1",NA,18062
4.34707098480646e-08,0.719586780140835,0.308,0.19,0.000672883117738192,"10","Feature8593","Hsd17b4",NA,8593
4.41045294125433e-08,0.418817363783212,0.816,0.722,0.000682694010776758,"10","Feature15869","Rpl14",NA,15869
5.16895056967563e-08,0.869085086749692,0.293,0.185,0.00080010185868009,"10","Feature5202","Dnajc9",NA,5202
7.05167854853887e-08,0.434418549191881,0.619,0.485,0.00109152932252833,"10","Feature15877","Rpl22l1",NA,15877
7.60175741585491e-08,0.813210655949673,0.308,0.19,0.00117667603040018,"10","Feature11946","Nfix",NA,11946
7.97485798286056e-08,0.834349419980798,0.356,0.24,0.00123442826716699,"10","Feature20388","Zfp106",NA,20388
8.44133604923054e-08,0.905208616904054,0.356,0.248,0.0013066344070604,"10","Feature1905","Ank2",NA,1905
9.59598508586362e-08,1.08345076537934,0.323,0.218,0.00148536253144083,"10","Feature352","1810009A15Rik",NA,352
9.65617928009175e-08,0.524447675185495,0.64,0.534,0.0014946799907654,"10","Feature7953","Grcc10",NA,7953
1.0707732631605e-07,0.818845858241178,0.384,0.27,0.00165744993404614,"10","Feature15027","Psme1",NA,15027
1.34425606166246e-07,0.700733838099438,0.517,0.412,0.00208077395784733,"10","Feature20378","Zfand5",NA,20378
1.48893430013966e-07,0.85903988788586,0.278,0.175,0.00230472140318618,"10","Feature5027","Dgcr6",NA,5027
1.78027907568555e-07,0.270934663515703,0.728,0.597,0.00275569398125367,"10","Feature15867","Rpl13",NA,15867
2.03623247103334e-07,0.402154008450014,0.662,0.54,0.00315188424191251,"10","Feature15938","Rps15a",NA,15938
2.71928803907812e-07,0.946551843592376,0.26,0.16,0.00420918595568902,"10","Feature1851","Amfr",NA,1851
2.95942069388228e-07,0.776049232193478,0.456,0.362,0.00458088729206038,"10","Feature3844","Chmp4b",NA,3844
3.18541285336458e-07,0.332100348772832,0.746,0.645,0.00493070055572304,"10","Feature15942","Rps19",NA,15942
3.53565920473552e-07,0.27580595793736,0.746,0.648,0.00547284688301012,"10","Feature20177","Xist",NA,20177
3.56079823606502e-07,0.726145282522694,0.405,0.291,0.00551175958960504,"10","Feature20379","Zfand6",NA,20379
3.62576640129749e-07,0.622184324441234,0.529,0.436,0.00561232381256838,"10","Feature3776","Cetn3",NA,3776
4.89245893168666e-07,0.704058799751496,0.462,0.36,0.00757303718035778,"10","Feature16266","Sdf2",NA,16266
5.18449203852938e-07,0.795235982499374,0.272,0.17,0.00802507522643962,"10","Feature6114","Fasn",NA,6114
5.46742829114262e-07,0.931575918082573,0.323,0.224,0.00846303225185966,"10","Feature14473","Pnrc1",NA,14473
5.68078109770148e-07,0.462274367352977,0.477,0.356,0.00879328106113213,"10","Feature19283","Uba52",NA,19283
5.73240889776095e-07,0.86101875321848,0.266,0.169,0.00887319573284417,"10","Feature17168","Snhg3",NA,17168
7.08712605711606e-07,0.422241521484884,0.734,0.661,0.0109701624238099,"10","Feature4072","Cnbp",NA,4072
7.32029126081336e-07,0.890941239602573,0.266,0.168,0.011331078842613,"10","Feature14536","Polr3h",NA,14536
8.48245326421136e-07,1.01738627222543,0.254,0.16,0.0131299894076728,"10","Feature18883","Tram1",NA,18883
8.78268263912465e-07,0.769529208607432,0.341,0.239,0.013594714457101,"10","Feature4892","Ddt",NA,4892
8.92112432873001e-07,0.351237736157006,0.743,0.681,0.0138090083484412,"10","Feature18449","Tmbim6",NA,18449
9.41332288785103e-07,0.585990595158226,0.366,0.256,0.0145708824981046,"10","Feature19599","Vezf1",NA,19599
1.08619804559642e-06,0.729659342201131,0.323,0.22,0.0168132595477869,"10","Feature17960","Tacc1",NA,17960
1.23471929197054e-06,0.999727515454408,0.266,0.171,0.0191122199204119,"10","Feature8419","Hist3h2a",NA,8419
1.25770560652523e-06,0.520806071978661,0.607,0.512,0.019468025083404,"10","Feature14029","Pebp1",NA,14029
1.37552475035997e-06,0.720076635005896,0.26,0.16,0.021291747610822,"10","Feature8357","Hist1h1c",NA,8357
1.53263653298987e-06,0.760109429528951,0.369,0.268,0.0237236808941503,"10","Feature13718","Pak2",NA,13718
1.59303880674264e-06,0.590937674487936,0.48,0.377,0.0246586476895693,"10","Feature18461","Tmco1",NA,18461
2.03866305433593e-06,0.460202258192869,0.586,0.489,0.0315564654180659,"10","Feature9380","Kif5b",NA,9380
2.21301451201067e-06,0.759493045580398,0.432,0.342,0.0342552516314132,"10","Feature12295","Nudc",NA,12295
2.56502312290423e-06,0.658109982819417,0.26,0.161,0.0397039929194346,"10","Feature9538","Krcc1",NA,9538
2.67641439965377e-06,0.313961927156531,0.656,0.536,0.0414282184922407,"10","Feature9754","Ldhb",NA,9754
2.95573504348973e-06,0.504181286600197,0.308,0.201,0.0457518227381775,"10","Feature8432","Hlf",NA,8432
2.95880933751654e-06,0.326739249004361,0.734,0.643,0.0457994097354184,"10","Feature16372","Serbp1",NA,16372
3.03684099431319e-06,0.352425949232592,0.776,0.672,0.0470072617509739,"10","Feature2222","Arl6ip1",NA,2222
3.16319868701845e-06,0.351882761302269,0.813,0.785,0.0489631524763586,"10","Feature8471","Hnrnpa2b1",NA,8471
3.41733585206581e-06,0.91814657657384,0.281,0.187,0.0528969416541267,"10","Feature8586","Hsd17b10",NA,8586
3.69702952465392e-06,0.571355160173559,0.408,0.301,0.0572263200121181,"10","Feature18333","Thoc2",NA,18333
4.3034893734587e-06,0.648466471965047,0.508,0.42,0.0666137120117672,"10","Feature11878","Nedd4",NA,11878
4.69150648050942e-06,0.495024016080461,0.438,0.323,0.0726198288118053,"10","Feature2447","Atp6v0e",NA,2447
5.01458301131407e-06,1.20734394948252,0.257,0.173,0.0776207304321305,"10","Feature2786","Bex4",NA,2786
5.64844019520858e-06,0.663941721096628,0.396,0.296,0.0874322057816336,"10","Feature13938","Pdcd6",NA,13938
6.17839224836464e-06,0.895367916411008,0.347,0.259,0.0956353336124362,"10","Feature14201","Pigp",NA,14201
6.76107710762131e-06,0.508935469507862,0.263,0.167,0.10465471254887,"10","Feature4874","Ddah1",NA,4874
7.0526678332487e-06,0.886374233360978,0.314,0.23,0.109168245390857,"10","Feature12386","Oaz1",NA,12386
8.1682796306919e-06,0.801744839768065,0.281,0.188,0.12643680040348,"10","Feature15955","Rps28",NA,15955
8.45556029468779e-06,0.575800501360963,0.369,0.268,0.130883617801472,"10","Feature9883","Lmna",NA,9883
